id,name,id_2,startDay,startTime,endDay,endTime,able2Hov2,able2Hov3,able3Hov2,able3Hov3,able5Hov2,able5Hov3,able4Hov2,able4Hov3
1031020,Enfield,1030054,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031024,Highway,1030054,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031026,Highway,1030054,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030054,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031030,Darlington-Clarke,1030054,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031032,Highway,1030054,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031002,Lake,1030056,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030056,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031008,Dundas,1030056,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031010,Highway,1030056,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031012,Baldwin,1030056,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031014,Thickson,1030056,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030056,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031018,Harmony,1030056,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031020,Enfield,1030056,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031024,Highway,1030056,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031026,Highway,1030056,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031028,57/Bowmanville,1030056,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030056,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031032,Highway,1030056,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031002,Lake,1030058,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030058,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031008,Dundas,1030058,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031010,Highway,1030058,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030058,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031014,Thickson,1030058,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030058,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030058,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031020,Enfield,1030058,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031024,Highway,1030058,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031026,Highway,1030058,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031028,57/Bowmanville,1030058,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030058,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031032,Highway,1030058,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031002,Lake,1030062,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031006,Taunton,1030062,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031008,Dundas,1030062,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031010,Highway,1030062,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031012,Baldwin,1030062,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031014,Thickson,1030062,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031016,Simcoe,1030062,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030062,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031020,Enfield,1030062,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031024,Highway,1030062,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031026,Highway,1030062,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030062,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030062,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031032,Highway,1030062,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031002,Lake,1030064,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030064,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031008,Dundas,1030064,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031010,Highway,1030064,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030064,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031014,Thickson,1030064,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031016,Simcoe,1030064,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030064,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031020,Enfield,1030064,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031024,Highway,1030064,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031026,Highway,1030064,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030064,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031030,Darlington-Clarke,1030064,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031032,Highway,1030064,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031002,Lake,1030066,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031006,Taunton,1030066,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031008,Dundas,1030066,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031010,Highway,1030066,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030066,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031014,Thickson,1030066,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030066,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031018,Harmony,1030066,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031020,Enfield,1030066,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031024,Highway,1030066,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031026,Highway,1030066,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031028,57/Bowmanville,1030066,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030066,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031032,Highway,1030066,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031002,Lake,1030068,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030068,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031008,Dundas,1030068,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031010,Highway,1030068,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030068,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031014,Thickson,1030068,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030068,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031018,Harmony,1030068,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031020,Enfield,1030068,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031024,Highway,1030068,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031026,Highway,1030068,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030068,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031030,Darlington-Clarke,1030068,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031032,Highway,1030068,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031002,Lake,1030070,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030070,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031008,Dundas,1030070,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031010,Highway,1030070,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031012,Baldwin,1030070,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031014,Thickson,1030070,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030070,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030070,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031020,Enfield,1030070,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031024,Highway,1030070,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031026,Highway,1030070,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030070,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030070,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031032,Highway,1030070,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031002,Lake,1030072,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030072,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031008,Dundas,1030072,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031010,Highway,1030072,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031012,Baldwin,1030072,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031014,Thickson,1030072,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031016,Simcoe,1030072,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030072,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031020,Enfield,1030072,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031024,Highway,1030072,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031026,Highway,1030072,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031028,57/Bowmanville,1030072,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030072,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031032,Highway,1030072,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031002,Lake,1030074,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031006,Taunton,1030074,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031008,Dundas,1030074,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031010,Highway,1030074,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030074,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031014,Thickson,1030074,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030074,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031018,Harmony,1030074,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031020,Enfield,1030074,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031024,Highway,1030074,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031026,Highway,1030074,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031028,57/Bowmanville,1030074,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031030,Darlington-Clarke,1030074,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031032,Highway,1030074,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031002,Lake,1030076,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031006,Taunton,1030076,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031008,Dundas,1030076,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1031010,Highway,1030076,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031012,Baldwin,1030076,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1031014,Thickson,1030076,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1031016,Simcoe,1030076,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1031018,Harmony,1030076,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031020,Enfield,1030076,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031024,Highway,1030076,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1031026,Highway,1030076,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030076,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031030,Darlington-Clarke,1030076,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031032,Highway,1030076,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031002,Lake,1030078,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1031006,Taunton,1030078,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1031008,Dundas,1030078,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031010,Highway,1030078,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031012,Baldwin,1030078,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031014,Thickson,1030078,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031016,Simcoe,1030078,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1031018,Harmony,1030078,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1031020,Enfield,1030078,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1031024,Highway,1030078,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1031026,Highway,1030078,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1031028,57/Bowmanville,1030078,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1031030,Darlington-Clarke,1030078,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1031032,Highway,1030078,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1030000,QEW,1030002,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030004,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030006,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1030000,QEW,1030008,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1030000,QEW,1030010,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030000,QEW,1030012,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030014,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030016,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030018,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030020,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030022,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030024,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030026,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030028,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030032,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030036,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030040,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030042,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030044,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030046,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030048,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030050,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030052,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030000,QEW,1030054,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1030000,QEW,1030056,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1030000,QEW,1030058,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030060,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030062,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1030000,QEW,1030064,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1030000,QEW,1030066,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030000,QEW,1030068,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030070,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030072,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1030074,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1030076,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030078,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1030080,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1031002,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1031006,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1031008,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1031010,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1031012,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1031014,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1031016,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1031018,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030000,QEW,1031020,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030000,QEW,1031024,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030000,QEW,1031026,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030000,QEW,1031028,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1030000,QEW,1031030,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1030000,QEW,1031032,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030004,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030006,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1030002,Dundas,1030008,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1030002,Dundas,1030010,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030002,Dundas,1030012,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030014,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030016,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030018,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030020,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030022,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030024,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030026,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030028,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030032,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030036,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030040,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030042,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030044,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030046,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030048,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030050,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030052,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030002,Dundas,1030054,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1030002,Dundas,1030056,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1030002,Dundas,1030058,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030060,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030062,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1030002,Dundas,1030064,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1030002,Dundas,1030066,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030002,Dundas,1030068,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030070,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030072,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030074,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1030076,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030078,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1030080,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031002,Monday,05:00:00,Friday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1031006,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031008,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1031010,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031012,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031014,Saturday,00:00:00,Sunday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031016,Monday,05:00:00,Wednesday,10:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1031018,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031020,Thursday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
1030002,Dundas,1031024,Monday,19:00:00,Friday,23:59:59,6,6,-1,-1,6,6,6,6
1030002,Dundas,1031026,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030002,Dundas,1031028,Monday,00:00:00,Friday,05:00:00,6,,-1,-1,6,6,6,6
1030002,Dundas,1031030,Monday,05:00:00,Friday,10:00:00,,3,-1,-1,3,3,3,3
1030002,Dundas,1031032,Monday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030004,Appleby,1030006,Tuesday,15:00:00,Saturday,19:00:00,6,6,-1,-1,6,6,6,6
1030004,Appleby,1030008,Monday,15:00:00,Friday,19:00:00,,3,-1,-1,3,3,3,3
1030004,Appleby,1030010,Monday,19:00:00,Friday,23:59:59,6,,-1,-1,6,6,6,6
1030004,Appleby,1030012,Saturday,00:00:00,Sunday,23:59:59,6,6,,-1,6,6,6,6
1030004,Appleby,1030014,Monday,00:00:00,Friday,05:00:00,6,6,-1,-1,6,6,6,6
1030004,Appleby,1030016,Monday,05:00:00,Tuesday,10:00:00,3,3,-1,-1,3,3,3,3
1030004,Appleby,1030018,Wednesday,10:00:00,Friday,15:00:00,6,6,-1,-1,6,6,6,6
1030004,Appleby,1030020,Monday,15:00:00,Friday,19:00:00,3,3,-1,-1,3,3,3,3
